Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,2,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7015707,,,0
H4,2015,2015,2015,2,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,62806582,,,0
H4,2015,2015,2015,2,0,1,Import,807,TFYR of Macedonia,MKD,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14386666,,,0
H4,2015,2015,2015,2,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,538650219,,,0
H4,2015,2015,2015,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,4277264102,,,0
H4,2015,2015,2015,2,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3391891,,,0
H4,2015,2015,2015,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,9260441185,,,0
H4,2015,2015,2015,2,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2492271,,,0
H4,2015,2015,2015,2,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,23547232,,,0
H4,2015,2015,2015,2,0,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3818200,,,0
H4,2015,2015,2015,2,0,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,43403227,,,0
H4,2015,2015,2015,2,0,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,12515478,,,0
H3,2011,2011,2011,2,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,20877639,,,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,394638231,,,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13219063,,,0
H3,2011,2011,2011,2,0,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,100378982,,,0
H3,2011,2011,2011,2,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,34710321,,,0
H3,2011,2011,2011,2,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,17175819,,,0
H3,2011,2011,2011,2,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,282645627,,,0
H3,2011,2011,2011,2,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,636863189,,,0
H3,2011,2011,2011,2,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,37724123,,,0
H3,2011,2011,2011,2,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,62927180,,,0
H3,2011,2011,2011,2,0,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,303655393,,,0
H3,2011,2011,2011,2,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,19037687,,,0
H3,2011,2011,2011,2,0,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1832041597,,,0
H3,2011,2011,2011,2,0,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7756966,,,0
H3,2011,2011,2011,2,0,1,Import,64,Bhutan,BTN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,5305184,,,0
H3,2011,2011,2011,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1703692,,,0
H3,2011,2011,2011,2,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,42844638,,,0
H3,2011,2011,2011,2,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,614747523,,,0
H3,2011,2011,2011,2,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2265164,,,0
H3,2011,2011,2011,2,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,115927857,,,0
H3,2011,2011,2011,2,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,111108300,,,0
H3,2011,2011,2011,2,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2531892,,,0
H3,2011,2011,2011,2,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2615313470,,,0
H3,2011,2011,2011,2,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,11277960,,,0
H3,2011,2011,2011,2,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1225591,,,0
H3,2011,2011,2011,2,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,308783361,,,0
H3,2011,2011,2011,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,54337900,,,0
H3,2011,2011,2011,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1823631443,,,0
H3,2011,2011,2011,2,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,181832018,,,0
H3,2011,2011,2011,2,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,60456091,,,0
H3,2011,2011,2011,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,102892845,,,0
H3,2011,2011,2011,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,35920942,,,0
H3,2011,2011,2011,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,595165355,,,0
H3,2011,2011,2011,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,496998613,,,0
H3,2011,2011,2011,2,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,70166515,,,0
H3,2011,2011,2011,2,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,47492637,,,0
H3,2011,2011,2011,2,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,100509833,,,0
H3,2011,2011,2011,2,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,27924786,,,0
H3,2011,2011,2011,2,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,59317457,,,0
H3,2011,2011,2011,2,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,29150145,,,0
H3,2011,2011,2011,2,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,278929190,,,0
H3,2011,2011,2011,2,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3159649259,,,0
H3,2011,2011,2011,2,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,12964224,,,0
H3,2011,2011,2011,2,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,60364474,,,0
H3,2011,2011,2011,2,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3557174,,,0
H3,2011,2011,2011,2,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,18378614,,,0
H3,2011,2011,2011,2,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,6445813898,,,0
H3,2011,2011,2011,2,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,26352883,,,0
H3,2011,2011,2011,2,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,307971741,,,0
H3,2011,2011,2011,2,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,6482947,,,0
H3,2011,2011,2011,2,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,44458582,,,0
H3,2011,2011,2011,2,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,15417029,,,0
H3,2011,2011,2011,2,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,17443476,,,0
H3,2011,2011,2011,2,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,354493440,,,0
H3,2011,2011,2011,2,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,206767000,,,0
H3,2011,2011,2011,2,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,21457368,,,0
H3,2011,2011,2011,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,599083558,,,0
H3,2011,2011,2011,2,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,125809141,,,0
H3,2011,2011,2011,2,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,434506480,,,0
H3,2011,2011,2011,2,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,91369000,,,0
H3,2011,2011,2011,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1899822258,,,0
H3,2011,2011,2011,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,40742622,,,0
H3,2011,2011,2011,2,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,24507911,,,0
H3,2011,2011,2011,2,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2531965926,,,0
H3,2011,2011,2011,2,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,214353366,,,0
H3,2011,2011,2011,2,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,115280412,,,0
H3,2011,2011,2011,2,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,682611842,,,0
H3,2011,2011,2011,2,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3328155,,,0
H3,2011,2011,2011,2,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,139804192,,,0
H3,2011,2011,2011,2,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,94051741,,,0
H3,2011,2011,2011,2,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,381830873,,,0
H3,2011,2011,2011,2,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,90542348,,,0
H3,2011,2011,2011,2,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,21965411,,,0
H3,2011,2011,2011,2,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3092669,,,0
H3,2011,2011,2011,2,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1648979,,,0
H3,2011,2011,2011,2,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,735358066,,,0
H3,2011,2011,2011,2,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,30471870,,,0
H3,2011,2011,2011,2,0,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7763964,,,0
H3,2011,2011,2011,2,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,20239144,,,0
H3,2011,2011,2011,2,0,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,15839273,,,0
H3,2011,2011,2011,2,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,31746676,,,0
H3,2011,2011,2011,2,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,379554961,,,0
H3,2011,2011,2011,2,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,151710314,,,0
H3,2011,2011,2011,2,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,38492375,,,0
H3,2011,2011,2011,2,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,11148610,,,0
H3,2011,2011,2011,2,0,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,330024,,,0
H3,2011,2011,2011,2,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,37017352,,,0
H3,2011,2011,2011,2,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,70541577,,,0
H3,2011,2011,2011,2,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2648929900,,,0
H3,2011,2011,2011,2,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,15988268,,,0
H3,2011,2011,2011,2,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13342485,,,0
H3,2011,2011,2011,2,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,74932081,,,0
H3,2011,2011,2011,2,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14659158,,,0
H3,2011,2011,2011,2,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,4333521,,,0
H3,2011,2011,2011,2,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,14097230,,,0
H3,2011,2011,2011,2,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,410641423,,,0
H3,2011,2011,2011,2,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,562152784,,,0
H3,2011,2011,2011,2,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,28823057,,,0
H3,2011,2011,2011,2,0,1,Import,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,6635734,,,0
H3,2011,2011,2011,2,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,12706624,,,0
H3,2011,2011,2011,2,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,66921969,,,0
H3,2011,2011,2011,2,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,708801426,,,0
H3,2011,2011,2011,2,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,430825890,,,0
H3,2011,2011,2011,2,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,202185367,,,0
H3,2011,2011,2011,2,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3039948302,,,0
H3,2011,2011,2011,2,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8359279,,,0
H3,2011,2011,2011,2,0,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3110467,,,0
H3,2011,2011,2011,2,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2853340,,,0
H3,2011,2011,2011,2,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2030968,,,0
H3,2011,2011,2011,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,447097626,,,0
H3,2011,2011,2011,2,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,47833566,,,0
H3,2011,2011,2011,2,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,69809047,,,0
H3,2011,2011,2011,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1864675732,,,0
H3,2011,2011,2011,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,449053952,,,0
H3,2011,2011,2011,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,268239545,,,0
H3,2011,2011,2011,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,169399093,,,0
H3,2011,2011,2011,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,129755665,,,0
H3,2011,2011,2011,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,127616295,,,0
H3,2011,2011,2011,2,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,20326605,,,0
H3,2011,2011,2011,2,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1251195599,,,0
H3,2011,2011,2011,2,0,1,Import,736,Fmr Sudan,SDN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,68327911,,,0
H3,2011,2011,2011,2,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,9647443,,,0
H3,2011,2011,2011,2,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,669912495,,,0
H3,2011,2011,2011,2,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,628860212,,,0
H3,2011,2011,2011,2,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,297476536,,,0
H3,2011,2011,2011,2,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1794081,,,0
H3,2011,2011,2011,2,0,1,Import,776,Tonga,TON,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,736093,,,0
H3,2011,2011,2011,2,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,37534070,,,0
H3,2011,2011,2011,2,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,368260138,,,0
H3,2011,2011,2011,2,0,1,Import,796,Turks and Caicos Isds,TCA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,5087475,,,0
H3,2011,2011,2011,2,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2938409,,,0
H3,2011,2011,2011,2,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,133200403,,,0
H3,2011,2011,2011,2,0,1,Import,807,TFYR of Macedonia,MKD,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,11925093,,,0
H3,2011,2011,2011,2,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,574352063,,,0
H3,2011,2011,2011,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,4041542059,,,0
H3,2011,2011,2011,2,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,2366932,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7780992666,,,0
H3,2011,2011,2011,2,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1442845,,,0
H3,2011,2011,2011,2,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,18045281,,,0
H3,2011,2011,2011,2,0,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,3003047,,,0
H3,2011,2011,2011,2,0,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,31397908,,,0
H3,2011,2011,2011,2,0,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7240136,,,0
